date,state,parlimen,sex,age,ethnicity,population
2022-01-01,Sabah,P.191 Kalabakan,both,overall,noncitizen,58.1
2022-01-01,Sabah,P.191 Kalabakan,female,overall,overall,88.6
2022-01-01,Sabah,P.191 Kalabakan,male,overall,overall,98.5
2020-01-01,Sarawak,P.192 Mas Gading,both,overall,overall,51.434
2020-01-01,Sarawak,P.192 Mas Gading,both,overall,citizen,48.849
2020-01-01,Sarawak,P.192 Mas Gading,both,overall,noncitizen,2.585
2020-01-01,Sarawak,P.192 Mas Gading,female,overall,overall,24.241
2020-01-01,Sarawak,P.192 Mas Gading,male,overall,overall,27.193
2021-01-01,Sarawak,P.192 Mas Gading,both,overall,overall,51.7
2021-01-01,Sarawak,P.192 Mas Gading,both,overall,citizen,49.2
2021-01-01,Sarawak,P.192 Mas Gading,both,overall,noncitizen,2.4
2021-01-01,Sarawak,P.192 Mas Gading,female,overall,overall,24.4
2021-01-01,Sarawak,P.192 Mas Gading,male,overall,overall,27.3
2022-01-01,Sarawak,P.192 Mas Gading,both,overall,overall,51.8
2022-01-01,Sarawak,P.192 Mas Gading,both,overall,citizen,49.5
2022-01-01,Sarawak,P.192 Mas Gading,both,overall,noncitizen,2.3
2022-01-01,Sarawak,P.192 Mas Gading,female,overall,overall,24.5
2022-01-01,Sarawak,P.192 Mas Gading,male,overall,overall,27.3
2020-01-01,Sarawak,P.193 Santubong,both,overall,overall,117.751
2020-01-01,Sarawak,P.193 Santubong,both,overall,citizen,115.123
2020-01-01,Sarawak,P.193 Santubong,both,overall,noncitizen,2.628
2020-01-01,Sarawak,P.193 Santubong,female,overall,overall,58.062
2020-01-01,Sarawak,P.193 Santubong,male,overall,overall,59.689
2021-01-01,Sarawak,P.193 Santubong,both,overall,overall,118.3
2021-01-01,Sarawak,P.193 Santubong,both,overall,citizen,115.8
2021-01-01,Sarawak,P.193 Santubong,both,overall,noncitizen,2.5
2021-01-01,Sarawak,P.193 Santubong,female,overall,overall,58.4
2021-01-01,Sarawak,P.193 Santubong,male,overall,overall,59.9
2022-01-01,Sarawak,P.193 Santubong,both,overall,overall,118.6
2022-01-01,Sarawak,P.193 Santubong,both,overall,citizen,116.3
2022-01-01,Sarawak,P.193 Santubong,both,overall,noncitizen,2.3
2022-01-01,Sarawak,P.193 Santubong,female,overall,overall,58.7
2022-01-01,Sarawak,P.193 Santubong,male,overall,overall,59.9
2020-01-01,Sarawak,P.194 Petra Jaya,both,overall,overall,150.813
2020-01-01,Sarawak,P.194 Petra Jaya,both,overall,citizen,149.617
2020-01-01,Sarawak,P.194 Petra Jaya,both,overall,noncitizen,1.196
2020-01-01,Sarawak,P.194 Petra Jaya,female,overall,overall,75.597
2020-01-01,Sarawak,P.194 Petra Jaya,male,overall,overall,75.216
2021-01-01,Sarawak,P.194 Petra Jaya,both,overall,overall,151.5
2021-01-01,Sarawak,P.194 Petra Jaya,both,overall,citizen,150.4
2021-01-01,Sarawak,P.194 Petra Jaya,both,overall,noncitizen,1.1
2021-01-01,Sarawak,P.194 Petra Jaya,female,overall,overall,76.1
2021-01-01,Sarawak,P.194 Petra Jaya,male,overall,overall,75.5
2022-01-01,Sarawak,P.194 Petra Jaya,both,overall,overall,151.9
2022-01-01,Sarawak,P.194 Petra Jaya,both,overall,citizen,150.8
2022-01-01,Sarawak,P.194 Petra Jaya,both,overall,noncitizen,1.0
2022-01-01,Sarawak,P.194 Petra Jaya,female,overall,overall,76.4
2022-01-01,Sarawak,P.194 Petra Jaya,male,overall,overall,75.4
2020-01-01,Sarawak,P.195 Bandar Kuching,both,overall,overall,116.28
2020-01-01,Sarawak,P.195 Bandar Kuching,both,overall,citizen,113.02
2020-01-01,Sarawak,P.195 Bandar Kuching,both,overall,noncitizen,3.26
2020-01-01,Sarawak,P.195 Bandar Kuching,female,overall,overall,57.797
2020-01-01,Sarawak,P.195 Bandar Kuching,male,overall,overall,58.483
2021-01-01,Sarawak,P.195 Bandar Kuching,both,overall,overall,116.8
2021-01-01,Sarawak,P.195 Bandar Kuching,both,overall,citizen,113.8
2021-01-01,Sarawak,P.195 Bandar Kuching,both,overall,noncitizen,3.1
2021-01-01,Sarawak,P.195 Bandar Kuching,female,overall,overall,58.2
2021-01-01,Sarawak,P.195 Bandar Kuching,male,overall,overall,58.7
2022-01-01,Sarawak,P.195 Bandar Kuching,both,overall,overall,117.1
2022-01-01,Sarawak,P.195 Bandar Kuching,both,overall,citizen,114.2
2022-01-01,Sarawak,P.195 Bandar Kuching,both,overall,noncitizen,2.9
2022-01-01,Sarawak,P.195 Bandar Kuching,female,overall,overall,58.4
2022-01-01,Sarawak,P.195 Bandar Kuching,male,overall,overall,58.7
2020-01-01,Sarawak,P.196 Stampin,both,overall,overall,212.217
2020-01-01,Sarawak,P.196 Stampin,both,overall,citizen,208.809
2020-01-01,Sarawak,P.196 Stampin,both,overall,noncitizen,3.408
2020-01-01,Sarawak,P.196 Stampin,female,overall,overall,104.499
2020-01-01,Sarawak,P.196 Stampin,male,overall,overall,107.718
2021-01-01,Sarawak,P.196 Stampin,both,overall,overall,213.2
2021-01-01,Sarawak,P.196 Stampin,both,overall,citizen,210.0
2021-01-01,Sarawak,P.196 Stampin,both,overall,noncitizen,3.2
2021-01-01,Sarawak,P.196 Stampin,female,overall,overall,105.2
2021-01-01,Sarawak,P.196 Stampin,male,overall,overall,108.1
2022-01-01,Sarawak,P.196 Stampin,both,overall,overall,213.7
2022-01-01,Sarawak,P.196 Stampin,both,overall,citizen,210.7
2022-01-01,Sarawak,P.196 Stampin,both,overall,noncitizen,3.0
2022-01-01,Sarawak,P.196 Stampin,female,overall,overall,105.6
2022-01-01,Sarawak,P.196 Stampin,male,overall,overall,108.1
2020-01-01,Sarawak,P.197 Kota Samarahan,both,overall,overall,158.521
2020-01-01,Sarawak,P.197 Kota Samarahan,both,overall,citizen,157.01
2020-01-01,Sarawak,P.197 Kota Samarahan,both,overall,noncitizen,1.511
2020-01-01,Sarawak,P.197 Kota Samarahan,female,overall,overall,81.03
2020-01-01,Sarawak,P.197 Kota Samarahan,male,overall,overall,77.491
2021-01-01,Sarawak,P.197 Kota Samarahan,both,overall,overall,159.3
2021-01-01,Sarawak,P.197 Kota Samarahan,both,overall,citizen,157.9
2021-01-01,Sarawak,P.197 Kota Samarahan,both,overall,noncitizen,1.4
2021-01-01,Sarawak,P.197 Kota Samarahan,female,overall,overall,81.6
2021-01-01,Sarawak,P.197 Kota Samarahan,male,overall,overall,77.7
2022-01-01,Sarawak,P.197 Kota Samarahan,both,overall,overall,159.6
2022-01-01,Sarawak,P.197 Kota Samarahan,both,overall,citizen,158.3
2022-01-01,Sarawak,P.197 Kota Samarahan,both,overall,noncitizen,1.3
2022-01-01,Sarawak,P.197 Kota Samarahan,female,overall,overall,81.9
2022-01-01,Sarawak,P.197 Kota Samarahan,male,overall,overall,77.7
2020-01-01,Sarawak,P.198 Puncak Borneo,both,overall,overall,80.78
2020-01-01,Sarawak,P.198 Puncak Borneo,both,overall,citizen,79.77
2020-01-01,Sarawak,P.198 Puncak Borneo,both,overall,noncitizen,1.01
2020-01-01,Sarawak,P.198 Puncak Borneo,female,overall,overall,38.683
2020-01-01,Sarawak,P.198 Puncak Borneo,male,overall,overall,42.097
2021-01-01,Sarawak,P.198 Puncak Borneo,both,overall,overall,81.2
2021-01-01,Sarawak,P.198 Puncak Borneo,both,overall,citizen,80.2
2021-01-01,Sarawak,P.198 Puncak Borneo,both,overall,noncitizen,1.0
2021-01-01,Sarawak,P.198 Puncak Borneo,female,overall,overall,38.9
2021-01-01,Sarawak,P.198 Puncak Borneo,male,overall,overall,42.2
2022-01-01,Sarawak,P.198 Puncak Borneo,both,overall,overall,81.3
2022-01-01,Sarawak,P.198 Puncak Borneo,both,overall,citizen,80.5
2022-01-01,Sarawak,P.198 Puncak Borneo,both,overall,noncitizen,0.9
2022-01-01,Sarawak,P.198 Puncak Borneo,female,overall,overall,39.1
2022-01-01,Sarawak,P.198 Puncak Borneo,male,overall,overall,42.2
2020-01-01,Sarawak,P.199 Serian,both,overall,overall,61.744
2020-01-01,Sarawak,P.199 Serian,both,overall,citizen,60.623
2020-01-01,Sarawak,P.199 Serian,both,overall,noncitizen,1.121
2020-01-01,Sarawak,P.199 Serian,female,overall,overall,30.174
2020-01-01,Sarawak,P.199 Serian,male,overall,overall,31.57
2021-01-01,Sarawak,P.199 Serian,both,overall,overall,62.0
2021-01-01,Sarawak,P.199 Serian,both,overall,citizen,61.0
2021-01-01,Sarawak,P.199 Serian,both,overall,noncitizen,1.1
2021-01-01,Sarawak,P.199 Serian,female,overall,overall,30.4
2021-01-01,Sarawak,P.199 Serian,male,overall,overall,31.7
2022-01-01,Sarawak,P.199 Serian,both,overall,overall,62.2
2022-01-01,Sarawak,P.199 Serian,both,overall,citizen,61.2
2022-01-01,Sarawak,P.199 Serian,both,overall,noncitizen,1.0
2022-01-01,Sarawak,P.199 Serian,female,overall,overall,30.5
2022-01-01,Sarawak,P.199 Serian,male,overall,overall,31.7
2020-01-01,Sarawak,P.200 Batang Sadong,both,overall,overall,33.694
2020-01-01,Sarawak,P.200 Batang Sadong,both,overall,citizen,31.438
2020-01-01,Sarawak,P.200 Batang Sadong,both,overall,noncitizen,2.256
2020-01-01,Sarawak,P.200 Batang Sadong,female,overall,overall,16.05
2020-01-01,Sarawak,P.200 Batang Sadong,male,overall,overall,17.644
2021-01-01,Sarawak,P.200 Batang Sadong,both,overall,overall,33.9
2021-01-01,Sarawak,P.200 Batang Sadong,both,overall,citizen,31.7
2021-01-01,Sarawak,P.200 Batang Sadong,both,overall,noncitizen,2.1
2021-01-01,Sarawak,P.200 Batang Sadong,female,overall,overall,16.2
2021-01-01,Sarawak,P.200 Batang Sadong,male,overall,overall,17.7
2022-01-01,Sarawak,P.200 Batang Sadong,both,overall,overall,33.9
2022-01-01,Sarawak,P.200 Batang Sadong,both,overall,citizen,31.9
2022-01-01,Sarawak,P.200 Batang Sadong,both,overall,noncitizen,2.0
2022-01-01,Sarawak,P.200 Batang Sadong,female,overall,overall,16.2
2022-01-01,Sarawak,P.200 Batang Sadong,male,overall,overall,17.7
2020-01-01,Sarawak,P.201 Batang Lupar,both,overall,overall,38.339
2020-01-01,Sarawak,P.201 Batang Lupar,both,overall,citizen,37.567
2020-01-01,Sarawak,P.201 Batang Lupar,both,overall,noncitizen,0.772
2020-01-01,Sarawak,P.201 Batang Lupar,female,overall,overall,18.68
2020-01-01,Sarawak,P.201 Batang Lupar,male,overall,overall,19.659
2021-01-01,Sarawak,P.201 Batang Lupar,both,overall,overall,38.5
2021-01-01,Sarawak,P.201 Batang Lupar,both,overall,citizen,37.8
2021-01-01,Sarawak,P.201 Batang Lupar,both,overall,noncitizen,0.7
2021-01-01,Sarawak,P.201 Batang Lupar,female,overall,overall,18.8
2021-01-01,Sarawak,P.201 Batang Lupar,male,overall,overall,19.7
2022-01-01,Sarawak,P.201 Batang Lupar,both,overall,overall,38.6
2022-01-01,Sarawak,P.201 Batang Lupar,both,overall,citizen,37.9
2022-01-01,Sarawak,P.201 Batang Lupar,both,overall,noncitizen,0.7
2022-01-01,Sarawak,P.201 Batang Lupar,female,overall,overall,18.9
2022-01-01,Sarawak,P.201 Batang Lupar,male,overall,overall,19.7
2020-01-01,Sarawak,P.202 Sri Aman,both,overall,overall,62.863
2020-01-01,Sarawak,P.202 Sri Aman,both,overall,citizen,60.892
2020-01-01,Sarawak,P.202 Sri Aman,both,overall,noncitizen,1.971
2020-01-01,Sarawak,P.202 Sri Aman,female,overall,overall,30.059
2020-01-01,Sarawak,P.202 Sri Aman,male,overall,overall,32.804
2021-01-01,Sarawak,P.202 Sri Aman,both,overall,overall,63.2
2021-01-01,Sarawak,P.202 Sri Aman,both,overall,citizen,61.3
2021-01-01,Sarawak,P.202 Sri Aman,both,overall,noncitizen,1.9
2021-01-01,Sarawak,P.202 Sri Aman,female,overall,overall,30.3
2021-01-01,Sarawak,P.202 Sri Aman,male,overall,overall,32.9
2022-01-01,Sarawak,P.202 Sri Aman,both,overall,overall,63.3
2022-01-01,Sarawak,P.202 Sri Aman,both,overall,citizen,61.6
2022-01-01,Sarawak,P.202 Sri Aman,both,overall,noncitizen,1.7
2022-01-01,Sarawak,P.202 Sri Aman,female,overall,overall,30.4
2022-01-01,Sarawak,P.202 Sri Aman,male,overall,overall,32.9
2020-01-01,Sarawak,P.203 Lubok Antu,both,overall,overall,26.78
2020-01-01,Sarawak,P.203 Lubok Antu,both,overall,citizen,26.076
2020-01-01,Sarawak,P.203 Lubok Antu,both,overall,noncitizen,0.704
2020-01-01,Sarawak,P.203 Lubok Antu,female,overall,overall,13.148
2020-01-01,Sarawak,P.203 Lubok Antu,male,overall,overall,13.632
2021-01-01,Sarawak,P.203 Lubok Antu,both,overall,overall,26.9
2021-01-01,Sarawak,P.203 Lubok Antu,both,overall,citizen,26.2
2021-01-01,Sarawak,P.203 Lubok Antu,both,overall,noncitizen,0.7
2021-01-01,Sarawak,P.203 Lubok Antu,female,overall,overall,13.2
2021-01-01,Sarawak,P.203 Lubok Antu,male,overall,overall,13.7
2022-01-01,Sarawak,P.203 Lubok Antu,both,overall,overall,27.0
2022-01-01,Sarawak,P.203 Lubok Antu,both,overall,citizen,26.3
2022-01-01,Sarawak,P.203 Lubok Antu,both,overall,noncitizen,0.6
2022-01-01,Sarawak,P.203 Lubok Antu,female,overall,overall,13.3
2022-01-01,Sarawak,P.203 Lubok Antu,male,overall,overall,13.7
2020-01-01,Sarawak,P.204 Betong,both,overall,overall,34.63
2020-01-01,Sarawak,P.204 Betong,both,overall,citizen,34.259
2020-01-01,Sarawak,P.204 Betong,both,overall,noncitizen,0.371
2020-01-01,Sarawak,P.204 Betong,female,overall,overall,16.6
2020-01-01,Sarawak,P.204 Betong,male,overall,overall,18.03
2021-01-01,Sarawak,P.204 Betong,both,overall,overall,34.8
2021-01-01,Sarawak,P.204 Betong,both,overall,citizen,34.4
2021-01-01,Sarawak,P.204 Betong,both,overall,noncitizen,0.4
2021-01-01,Sarawak,P.204 Betong,female,overall,overall,16.7
2021-01-01,Sarawak,P.204 Betong,male,overall,overall,18.1
2022-01-01,Sarawak,P.204 Betong,both,overall,overall,34.9
2022-01-01,Sarawak,P.204 Betong,both,overall,citizen,34.5
2022-01-01,Sarawak,P.204 Betong,both,overall,noncitizen,0.3
2022-01-01,Sarawak,P.204 Betong,female,overall,overall,16.8
2022-01-01,Sarawak,P.204 Betong,male,overall,overall,18.1
2020-01-01,Sarawak,P.205 Saratok,both,overall,overall,41.339
2020-01-01,Sarawak,P.205 Saratok,both,overall,citizen,40.985
2020-01-01,Sarawak,P.205 Saratok,both,overall,noncitizen,0.354
2020-01-01,Sarawak,P.205 Saratok,female,overall,overall,20.773
2020-01-01,Sarawak,P.205 Saratok,male,overall,overall,20.566
2021-01-01,Sarawak,P.205 Saratok,both,overall,overall,41.5
2021-01-01,Sarawak,P.205 Saratok,both,overall,citizen,41.2
2021-01-01,Sarawak,P.205 Saratok,both,overall,noncitizen,0.3
2021-01-01,Sarawak,P.205 Saratok,female,overall,overall,20.9
2021-01-01,Sarawak,P.205 Saratok,male,overall,overall,20.6
2022-01-01,Sarawak,P.205 Saratok,both,overall,overall,41.6
2022-01-01,Sarawak,P.205 Saratok,both,overall,citizen,41.3
2022-01-01,Sarawak,P.205 Saratok,both,overall,noncitizen,0.3
2022-01-01,Sarawak,P.205 Saratok,female,overall,overall,21.0
2022-01-01,Sarawak,P.205 Saratok,male,overall,overall,20.6
2020-01-01,Sarawak,P.206 Tanjong Manis,both,overall,overall,32.768
2020-01-01,Sarawak,P.206 Tanjong Manis,both,overall,citizen,30.832
2020-01-01,Sarawak,P.206 Tanjong Manis,both,overall,noncitizen,1.936
2020-01-01,Sarawak,P.206 Tanjong Manis,female,overall,overall,15.777
2020-01-01,Sarawak,P.206 Tanjong Manis,male,overall,overall,16.991
2021-01-01,Sarawak,P.206 Tanjong Manis,both,overall,overall,32.9
2021-01-01,Sarawak,P.206 Tanjong Manis,both,overall,citizen,31.1
2021-01-01,Sarawak,P.206 Tanjong Manis,both,overall,noncitizen,1.8
2021-01-01,Sarawak,P.206 Tanjong Manis,female,overall,overall,15.9
2021-01-01,Sarawak,P.206 Tanjong Manis,male,overall,overall,17.0
2022-01-01,Sarawak,P.206 Tanjong Manis,both,overall,overall,33.0
2022-01-01,Sarawak,P.206 Tanjong Manis,both,overall,citizen,31.3
2022-01-01,Sarawak,P.206 Tanjong Manis,both,overall,noncitizen,1.7
2022-01-01,Sarawak,P.206 Tanjong Manis,female,overall,overall,15.9
2022-01-01,Sarawak,P.206 Tanjong Manis,male,overall,overall,17.0
2020-01-01,Sarawak,P.207 Igan,both,overall,overall,27.388
2020-01-01,Sarawak,P.207 Igan,both,overall,citizen,24.084
2020-01-01,Sarawak,P.207 Igan,both,overall,noncitizen,3.304
2020-01-01,Sarawak,P.207 Igan,female,overall,overall,12.706
2020-01-01,Sarawak,P.207 Igan,male,overall,overall,14.682
2021-01-01,Sarawak,P.207 Igan,both,overall,overall,27.5
2021-01-01,Sarawak,P.207 Igan,both,overall,citizen,24.4
2021-01-01,Sarawak,P.207 Igan,both,overall,noncitizen,3.1
2021-01-01,Sarawak,P.207 Igan,female,overall,overall,12.8
2021-01-01,Sarawak,P.207 Igan,male,overall,overall,14.7
2022-01-01,Sarawak,P.207 Igan,both,overall,overall,27.6
2022-01-01,Sarawak,P.207 Igan,both,overall,citizen,24.6
2022-01-01,Sarawak,P.207 Igan,both,overall,noncitizen,2.9
2022-01-01,Sarawak,P.207 Igan,female,overall,overall,12.8
2022-01-01,Sarawak,P.207 Igan,male,overall,overall,14.7
2020-01-01,Sarawak,P.208 Sarikei,both,overall,overall,43.119
2020-01-01,Sarawak,P.208 Sarikei,both,overall,citizen,42.361
2020-01-01,Sarawak,P.208 Sarikei,both,overall,noncitizen,0.758
2020-01-01,Sarawak,P.208 Sarikei,female,overall,overall,21.423
2020-01-01,Sarawak,P.208 Sarikei,male,overall,overall,21.696
2021-01-01,Sarawak,P.208 Sarikei,both,overall,overall,43.3
2021-01-01,Sarawak,P.208 Sarikei,both,overall,citizen,42.6
2021-01-01,Sarawak,P.208 Sarikei,both,overall,noncitizen,0.7
2021-01-01,Sarawak,P.208 Sarikei,female,overall,overall,21.6
2021-01-01,Sarawak,P.208 Sarikei,male,overall,overall,21.8
2022-01-01,Sarawak,P.208 Sarikei,both,overall,overall,43.4
2022-01-01,Sarawak,P.208 Sarikei,both,overall,citizen,42.8
2022-01-01,Sarawak,P.208 Sarikei,both,overall,noncitizen,0.7
2022-01-01,Sarawak,P.208 Sarikei,female,overall,overall,21.7
2022-01-01,Sarawak,P.208 Sarikei,male,overall,overall,21.8
2020-01-01,Sarawak,P.209 Julau,both,overall,overall,35.126
2020-01-01,Sarawak,P.209 Julau,both,overall,citizen,35.046
2020-01-01,Sarawak,P.209 Julau,both,overall,noncitizen,0.08
2020-01-01,Sarawak,P.209 Julau,female,overall,overall,17.169
2020-01-01,Sarawak,P.209 Julau,male,overall,overall,17.957
2021-01-01,Sarawak,P.209 Julau,both,overall,overall,35.3
2021-01-01,Sarawak,P.209 Julau,both,overall,citizen,35.2
2021-01-01,Sarawak,P.209 Julau,both,overall,noncitizen,0.1
2021-01-01,Sarawak,P.209 Julau,female,overall,overall,17.3
2021-01-01,Sarawak,P.209 Julau,male,overall,overall,18.0
2022-01-01,Sarawak,P.209 Julau,both,overall,overall,35.4
2022-01-01,Sarawak,P.209 Julau,both,overall,citizen,35.3
2022-01-01,Sarawak,P.209 Julau,both,overall,noncitizen,0.1
2022-01-01,Sarawak,P.209 Julau,female,overall,overall,17.4
2022-01-01,Sarawak,P.209 Julau,male,overall,overall,18.0
2020-01-01,Sarawak,P.210 Kanowit,both,overall,overall,24.7
2020-01-01,Sarawak,P.210 Kanowit,both,overall,citizen,24.233
2020-01-01,Sarawak,P.210 Kanowit,both,overall,noncitizen,0.467
2020-01-01,Sarawak,P.210 Kanowit,female,overall,overall,12.351
2020-01-01,Sarawak,P.210 Kanowit,male,overall,overall,12.349
2021-01-01,Sarawak,P.210 Kanowit,both,overall,overall,24.8
2021-01-01,Sarawak,P.210 Kanowit,both,overall,citizen,24.4
2021-01-01,Sarawak,P.210 Kanowit,both,overall,noncitizen,0.4
2021-01-01,Sarawak,P.210 Kanowit,female,overall,overall,12.4
2021-01-01,Sarawak,P.210 Kanowit,male,overall,overall,12.4
2022-01-01,Sarawak,P.210 Kanowit,both,overall,overall,24.9
2022-01-01,Sarawak,P.210 Kanowit,both,overall,citizen,24.5
2022-01-01,Sarawak,P.210 Kanowit,both,overall,noncitizen,0.4
2022-01-01,Sarawak,P.210 Kanowit,female,overall,overall,12.5
2022-01-01,Sarawak,P.210 Kanowit,male,overall,overall,12.4
2020-01-01,Sarawak,P.211 Lanang,both,overall,overall,104.93
2020-01-01,Sarawak,P.211 Lanang,both,overall,citizen,102.663
2020-01-01,Sarawak,P.211 Lanang,both,overall,noncitizen,2.267
2020-01-01,Sarawak,P.211 Lanang,female,overall,overall,51.95
2020-01-01,Sarawak,P.211 Lanang,male,overall,overall,52.98
2021-01-01,Sarawak,P.211 Lanang,both,overall,overall,105.4
2021-01-01,Sarawak,P.211 Lanang,both,overall,citizen,103.3
2021-01-01,Sarawak,P.211 Lanang,both,overall,noncitizen,2.1
2021-01-01,Sarawak,P.211 Lanang,female,overall,overall,52.3
2021-01-01,Sarawak,P.211 Lanang,male,overall,overall,53.1
2022-01-01,Sarawak,P.211 Lanang,both,overall,overall,105.7
2022-01-01,Sarawak,P.211 Lanang,both,overall,citizen,103.7
2022-01-01,Sarawak,P.211 Lanang,both,overall,noncitizen,2.0
2022-01-01,Sarawak,P.211 Lanang,female,overall,overall,52.5
2022-01-01,Sarawak,P.211 Lanang,male,overall,overall,53.2
2020-01-01,Sarawak,P.212 Sibu,both,overall,overall,141.574
2020-01-01,Sarawak,P.212 Sibu,both,overall,citizen,130.707
2020-01-01,Sarawak,P.212 Sibu,both,overall,noncitizen,10.867
2020-01-01,Sarawak,P.212 Sibu,female,overall,overall,67.541
2020-01-01,Sarawak,P.212 Sibu,male,overall,overall,74.033
2021-01-01,Sarawak,P.212 Sibu,both,overall,overall,142.3
2021-01-01,Sarawak,P.212 Sibu,both,overall,citizen,131.8
2021-01-01,Sarawak,P.212 Sibu,both,overall,noncitizen,10.4
2021-01-01,Sarawak,P.212 Sibu,female,overall,overall,68.0
2021-01-01,Sarawak,P.212 Sibu,male,overall,overall,74.3
2022-01-01,Sarawak,P.212 Sibu,both,overall,overall,142.6
2022-01-01,Sarawak,P.212 Sibu,both,overall,citizen,132.7
2022-01-01,Sarawak,P.212 Sibu,both,overall,noncitizen,9.9
2022-01-01,Sarawak,P.212 Sibu,female,overall,overall,68.3
2022-01-01,Sarawak,P.212 Sibu,male,overall,overall,74.3
2020-01-01,Sarawak,P.213 Mukah,both,overall,overall,60.805
2020-01-01,Sarawak,P.213 Mukah,both,overall,citizen,54.006
2020-01-01,Sarawak,P.213 Mukah,both,overall,noncitizen,6.799
2020-01-01,Sarawak,P.213 Mukah,female,overall,overall,29.191
2020-01-01,Sarawak,P.213 Mukah,male,overall,overall,31.614
2021-01-01,Sarawak,P.213 Mukah,both,overall,overall,61.1
2021-01-01,Sarawak,P.213 Mukah,both,overall,citizen,54.7
2021-01-01,Sarawak,P.213 Mukah,both,overall,noncitizen,6.4
2021-01-01,Sarawak,P.213 Mukah,female,overall,overall,29.4
2021-01-01,Sarawak,P.213 Mukah,male,overall,overall,31.7
2022-01-01,Sarawak,P.213 Mukah,both,overall,overall,61.2
2022-01-01,Sarawak,P.213 Mukah,both,overall,citizen,55.2
2022-01-01,Sarawak,P.213 Mukah,both,overall,noncitizen,6.0
2022-01-01,Sarawak,P.213 Mukah,female,overall,overall,29.5
2022-01-01,Sarawak,P.213 Mukah,male,overall,overall,31.7
2020-01-01,Sarawak,P.214 Selangau,both,overall,overall,51.335
2020-01-01,Sarawak,P.214 Selangau,both,overall,citizen,46.873
2020-01-01,Sarawak,P.214 Selangau,both,overall,noncitizen,4.462
2020-01-01,Sarawak,P.214 Selangau,female,overall,overall,23.614
2020-01-01,Sarawak,P.214 Selangau,male,overall,overall,27.721
2021-01-01,Sarawak,P.214 Selangau,both,overall,overall,51.6
2021-01-01,Sarawak,P.214 Selangau,both,overall,citizen,47.4
