date,state,parlimen,dun,sex,age,ethnicity,population
2021-01-01,Johor,P.162 Iskandar Puteri,N.48 Skudai,both,overall,citizen,133.2
2021-01-01,Johor,P.162 Iskandar Puteri,N.48 Skudai,both,overall,noncitizen,5.0
2021-01-01,Johor,P.162 Iskandar Puteri,N.48 Skudai,female,overall,overall,65.4
2021-01-01,Johor,P.162 Iskandar Puteri,N.48 Skudai,male,overall,overall,72.8
2022-01-01,Johor,P.162 Iskandar Puteri,N.48 Skudai,both,overall,overall,138.3
2022-01-01,Johor,P.162 Iskandar Puteri,N.48 Skudai,both,overall,citizen,133.7
2022-01-01,Johor,P.162 Iskandar Puteri,N.48 Skudai,both,overall,noncitizen,4.6
2022-01-01,Johor,P.162 Iskandar Puteri,N.48 Skudai,female,overall,overall,65.7
2022-01-01,Johor,P.162 Iskandar Puteri,N.48 Skudai,male,overall,overall,72.6
2020-01-01,Johor,P.162 Iskandar Puteri,N.49 Kota Iskandar,both,overall,overall,309.865
2020-01-01,Johor,P.162 Iskandar Puteri,N.49 Kota Iskandar,both,overall,citizen,284.644
2020-01-01,Johor,P.162 Iskandar Puteri,N.49 Kota Iskandar,both,overall,noncitizen,25.221
2020-01-01,Johor,P.162 Iskandar Puteri,N.49 Kota Iskandar,female,overall,overall,146.93
2020-01-01,Johor,P.162 Iskandar Puteri,N.49 Kota Iskandar,male,overall,overall,162.935
2021-01-01,Johor,P.162 Iskandar Puteri,N.49 Kota Iskandar,both,overall,overall,310.7
2021-01-01,Johor,P.162 Iskandar Puteri,N.49 Kota Iskandar,both,overall,citizen,287.1
2021-01-01,Johor,P.162 Iskandar Puteri,N.49 Kota Iskandar,both,overall,noncitizen,23.6
2021-01-01,Johor,P.162 Iskandar Puteri,N.49 Kota Iskandar,female,overall,overall,147.9
2021-01-01,Johor,P.162 Iskandar Puteri,N.49 Kota Iskandar,male,overall,overall,162.7
2022-01-01,Johor,P.162 Iskandar Puteri,N.49 Kota Iskandar,both,overall,overall,310.9
2022-01-01,Johor,P.162 Iskandar Puteri,N.49 Kota Iskandar,both,overall,citizen,289.1
2022-01-01,Johor,P.162 Iskandar Puteri,N.49 Kota Iskandar,both,overall,noncitizen,21.8
2022-01-01,Johor,P.162 Iskandar Puteri,N.49 Kota Iskandar,female,overall,overall,148.7
2022-01-01,Johor,P.162 Iskandar Puteri,N.49 Kota Iskandar,male,overall,overall,162.2
2020-01-01,Johor,P.163 Kulai,N.50 Bukit Permai,both,overall,overall,77.377
2020-01-01,Johor,P.163 Kulai,N.50 Bukit Permai,both,overall,citizen,72.737
2020-01-01,Johor,P.163 Kulai,N.50 Bukit Permai,both,overall,noncitizen,4.64
2020-01-01,Johor,P.163 Kulai,N.50 Bukit Permai,female,overall,overall,36.879
2020-01-01,Johor,P.163 Kulai,N.50 Bukit Permai,male,overall,overall,40.498
2021-01-01,Johor,P.163 Kulai,N.50 Bukit Permai,both,overall,overall,77.6
2021-01-01,Johor,P.163 Kulai,N.50 Bukit Permai,both,overall,citizen,73.3
2021-01-01,Johor,P.163 Kulai,N.50 Bukit Permai,both,overall,noncitizen,4.3
2021-01-01,Johor,P.163 Kulai,N.50 Bukit Permai,female,overall,overall,37.1
2021-01-01,Johor,P.163 Kulai,N.50 Bukit Permai,male,overall,overall,40.5
2022-01-01,Johor,P.163 Kulai,N.50 Bukit Permai,both,overall,overall,77.6
2022-01-01,Johor,P.163 Kulai,N.50 Bukit Permai,both,overall,citizen,73.6
2022-01-01,Johor,P.163 Kulai,N.50 Bukit Permai,both,overall,noncitizen,4.0
2022-01-01,Johor,P.163 Kulai,N.50 Bukit Permai,female,overall,overall,37.3
2022-01-01,Johor,P.163 Kulai,N.50 Bukit Permai,male,overall,overall,40.3
2020-01-01,Johor,P.163 Kulai,N.51 Bukit Batu,both,overall,overall,81.646
2020-01-01,Johor,P.163 Kulai,N.51 Bukit Batu,both,overall,citizen,76.513
2020-01-01,Johor,P.163 Kulai,N.51 Bukit Batu,both,overall,noncitizen,5.133
2020-01-01,Johor,P.163 Kulai,N.51 Bukit Batu,female,overall,overall,38.846
2020-01-01,Johor,P.163 Kulai,N.51 Bukit Batu,male,overall,overall,42.8
2021-01-01,Johor,P.163 Kulai,N.51 Bukit Batu,both,overall,overall,81.9
2021-01-01,Johor,P.163 Kulai,N.51 Bukit Batu,both,overall,citizen,77.1
2021-01-01,Johor,P.163 Kulai,N.51 Bukit Batu,both,overall,noncitizen,4.8
2021-01-01,Johor,P.163 Kulai,N.51 Bukit Batu,female,overall,overall,39.1
2021-01-01,Johor,P.163 Kulai,N.51 Bukit Batu,male,overall,overall,42.8
2022-01-01,Johor,P.163 Kulai,N.51 Bukit Batu,both,overall,overall,81.9
2022-01-01,Johor,P.163 Kulai,N.51 Bukit Batu,both,overall,citizen,77.5
2022-01-01,Johor,P.163 Kulai,N.51 Bukit Batu,both,overall,noncitizen,4.4
2022-01-01,Johor,P.163 Kulai,N.51 Bukit Batu,female,overall,overall,39.3
2022-01-01,Johor,P.163 Kulai,N.51 Bukit Batu,male,overall,overall,42.6
2020-01-01,Johor,P.163 Kulai,N.52 Senai,both,overall,overall,128.381
2020-01-01,Johor,P.163 Kulai,N.52 Senai,both,overall,citizen,91.804
2020-01-01,Johor,P.163 Kulai,N.52 Senai,both,overall,noncitizen,36.577
2020-01-01,Johor,P.163 Kulai,N.52 Senai,female,overall,overall,54.211
2020-01-01,Johor,P.163 Kulai,N.52 Senai,male,overall,overall,74.17
2021-01-01,Johor,P.163 Kulai,N.52 Senai,both,overall,overall,128.699
2021-01-01,Johor,P.163 Kulai,N.52 Senai,both,overall,citizen,94.0
2021-01-01,Johor,P.163 Kulai,N.52 Senai,both,overall,noncitizen,34.7
2021-01-01,Johor,P.163 Kulai,N.52 Senai,female,overall,overall,54.6
2021-01-01,Johor,P.163 Kulai,N.52 Senai,male,overall,overall,74.1
2022-01-01,Johor,P.163 Kulai,N.52 Senai,both,overall,overall,128.8
2022-01-01,Johor,P.163 Kulai,N.52 Senai,both,overall,citizen,96.1
2022-01-01,Johor,P.163 Kulai,N.52 Senai,both,overall,noncitizen,32.7
2022-01-01,Johor,P.163 Kulai,N.52 Senai,female,overall,overall,54.9
2022-01-01,Johor,P.163 Kulai,N.52 Senai,male,overall,overall,73.9
2020-01-01,Johor,P.164 Pontian,N.53 Benut,both,overall,overall,29.033
2020-01-01,Johor,P.164 Pontian,N.53 Benut,both,overall,citizen,27.53
2020-01-01,Johor,P.164 Pontian,N.53 Benut,both,overall,noncitizen,1.503
2020-01-01,Johor,P.164 Pontian,N.53 Benut,female,overall,overall,13.925
2020-01-01,Johor,P.164 Pontian,N.53 Benut,male,overall,overall,15.108
2021-01-01,Johor,P.164 Pontian,N.53 Benut,both,overall,overall,29.1
2021-01-01,Johor,P.164 Pontian,N.53 Benut,both,overall,citizen,27.7
2021-01-01,Johor,P.164 Pontian,N.53 Benut,both,overall,noncitizen,1.4
2021-01-01,Johor,P.164 Pontian,N.53 Benut,female,overall,overall,14.0
2021-01-01,Johor,P.164 Pontian,N.53 Benut,male,overall,overall,15.1
2022-01-01,Johor,P.164 Pontian,N.53 Benut,both,overall,overall,29.1
2022-01-01,Johor,P.164 Pontian,N.53 Benut,both,overall,citizen,27.8
2022-01-01,Johor,P.164 Pontian,N.53 Benut,both,overall,noncitizen,1.3
2022-01-01,Johor,P.164 Pontian,N.53 Benut,female,overall,overall,14.1
2022-01-01,Johor,P.164 Pontian,N.53 Benut,male,overall,overall,15.0
2020-01-01,Johor,P.164 Pontian,N.54 Pulai Sebatang,both,overall,overall,52.745
2020-01-01,Johor,P.164 Pontian,N.54 Pulai Sebatang,both,overall,citizen,49.94
2020-01-01,Johor,P.164 Pontian,N.54 Pulai Sebatang,both,overall,noncitizen,2.805
2020-01-01,Johor,P.164 Pontian,N.54 Pulai Sebatang,female,overall,overall,25.031
2020-01-01,Johor,P.164 Pontian,N.54 Pulai Sebatang,male,overall,overall,27.714
2021-01-01,Johor,P.164 Pontian,N.54 Pulai Sebatang,both,overall,overall,52.9
2021-01-01,Johor,P.164 Pontian,N.54 Pulai Sebatang,both,overall,citizen,50.3
2021-01-01,Johor,P.164 Pontian,N.54 Pulai Sebatang,both,overall,noncitizen,2.6
2021-01-01,Johor,P.164 Pontian,N.54 Pulai Sebatang,female,overall,overall,25.2
2021-01-01,Johor,P.164 Pontian,N.54 Pulai Sebatang,male,overall,overall,27.7
2022-01-01,Johor,P.164 Pontian,N.54 Pulai Sebatang,both,overall,overall,52.9
2022-01-01,Johor,P.164 Pontian,N.54 Pulai Sebatang,both,overall,citizen,50.5
2022-01-01,Johor,P.164 Pontian,N.54 Pulai Sebatang,both,overall,noncitizen,2.4
2022-01-01,Johor,P.164 Pontian,N.54 Pulai Sebatang,female,overall,overall,25.3
2022-01-01,Johor,P.164 Pontian,N.54 Pulai Sebatang,male,overall,overall,27.6
2020-01-01,Johor,P.165 Tanjung Piai,N.55 Pekan Nanas,both,overall,overall,51.711
2020-01-01,Johor,P.165 Tanjung Piai,N.55 Pekan Nanas,both,overall,citizen,45.325
2020-01-01,Johor,P.165 Tanjung Piai,N.55 Pekan Nanas,both,overall,noncitizen,6.386
2020-01-01,Johor,P.165 Tanjung Piai,N.55 Pekan Nanas,female,overall,overall,22.844
2020-01-01,Johor,P.165 Tanjung Piai,N.55 Pekan Nanas,male,overall,overall,28.867
2021-01-01,Johor,P.165 Tanjung Piai,N.55 Pekan Nanas,both,overall,overall,51.8
2021-01-01,Johor,P.165 Tanjung Piai,N.55 Pekan Nanas,both,overall,citizen,45.9
2021-01-01,Johor,P.165 Tanjung Piai,N.55 Pekan Nanas,both,overall,noncitizen,6.0
2021-01-01,Johor,P.165 Tanjung Piai,N.55 Pekan Nanas,female,overall,overall,23.0
2021-01-01,Johor,P.165 Tanjung Piai,N.55 Pekan Nanas,male,overall,overall,28.8
2022-01-01,Johor,P.165 Tanjung Piai,N.55 Pekan Nanas,both,overall,overall,51.9
2022-01-01,Johor,P.165 Tanjung Piai,N.55 Pekan Nanas,both,overall,citizen,46.3
2022-01-01,Johor,P.165 Tanjung Piai,N.55 Pekan Nanas,both,overall,noncitizen,5.5
2022-01-01,Johor,P.165 Tanjung Piai,N.55 Pekan Nanas,female,overall,overall,23.1
2022-01-01,Johor,P.165 Tanjung Piai,N.55 Pekan Nanas,male,overall,overall,28.8
2020-01-01,Johor,P.165 Tanjung Piai,N.56 Kukup,both,overall,overall,39.829
2020-01-01,Johor,P.165 Tanjung Piai,N.56 Kukup,both,overall,citizen,37.188
2020-01-01,Johor,P.165 Tanjung Piai,N.56 Kukup,both,overall,noncitizen,2.641
2020-01-01,Johor,P.165 Tanjung Piai,N.56 Kukup,female,overall,overall,18.271
2020-01-01,Johor,P.165 Tanjung Piai,N.56 Kukup,male,overall,overall,21.558
2021-01-01,Johor,P.165 Tanjung Piai,N.56 Kukup,both,overall,overall,39.9
2021-01-01,Johor,P.165 Tanjung Piai,N.56 Kukup,both,overall,citizen,37.5
2021-01-01,Johor,P.165 Tanjung Piai,N.56 Kukup,both,overall,noncitizen,2.5
2021-01-01,Johor,P.165 Tanjung Piai,N.56 Kukup,female,overall,overall,18.4
2021-01-01,Johor,P.165 Tanjung Piai,N.56 Kukup,male,overall,overall,21.5
2022-01-01,Johor,P.165 Tanjung Piai,N.56 Kukup,both,overall,overall,40.0
2022-01-01,Johor,P.165 Tanjung Piai,N.56 Kukup,both,overall,citizen,37.7
2022-01-01,Johor,P.165 Tanjung Piai,N.56 Kukup,both,overall,noncitizen,2.3
2022-01-01,Johor,P.165 Tanjung Piai,N.56 Kukup,female,overall,overall,18.5
2022-01-01,Johor,P.165 Tanjung Piai,N.56 Kukup,male,overall,overall,21.5
2020-01-01,Sabah,P.167 Kudat,N.01 Banggi,both,overall,overall,9.431
2020-01-01,Sabah,P.167 Kudat,N.01 Banggi,both,overall,citizen,6.766
2020-01-01,Sabah,P.167 Kudat,N.01 Banggi,both,overall,noncitizen,2.665
2020-01-01,Sabah,P.167 Kudat,N.01 Banggi,female,overall,overall,4.606
2020-01-01,Sabah,P.167 Kudat,N.01 Banggi,male,overall,overall,4.825
2021-01-01,Sabah,P.167 Kudat,N.01 Banggi,both,overall,overall,9.4
2021-01-01,Sabah,P.167 Kudat,N.01 Banggi,both,overall,citizen,6.9
2021-01-01,Sabah,P.167 Kudat,N.01 Banggi,both,overall,noncitizen,2.5
2021-01-01,Sabah,P.167 Kudat,N.01 Banggi,female,overall,overall,4.6
2021-01-01,Sabah,P.167 Kudat,N.01 Banggi,male,overall,overall,4.8
2022-01-01,Sabah,P.167 Kudat,N.01 Banggi,both,overall,overall,9.4
2022-01-01,Sabah,P.167 Kudat,N.01 Banggi,both,overall,citizen,7.0
2022-01-01,Sabah,P.167 Kudat,N.01 Banggi,both,overall,noncitizen,2.4
2022-01-01,Sabah,P.167 Kudat,N.01 Banggi,female,overall,overall,4.6
2022-01-01,Sabah,P.167 Kudat,N.01 Banggi,male,overall,overall,4.8
2020-01-01,Sabah,P.167 Kudat,N.02 Bengkoka,both,overall,overall,18.399
2020-01-01,Sabah,P.167 Kudat,N.02 Bengkoka,both,overall,citizen,17.793
2020-01-01,Sabah,P.167 Kudat,N.02 Bengkoka,both,overall,noncitizen,0.606
2020-01-01,Sabah,P.167 Kudat,N.02 Bengkoka,female,overall,overall,8.787
2020-01-01,Sabah,P.167 Kudat,N.02 Bengkoka,male,overall,overall,9.612
2021-01-01,Sabah,P.167 Kudat,N.02 Bengkoka,both,overall,overall,18.4
2021-01-01,Sabah,P.167 Kudat,N.02 Bengkoka,both,overall,citizen,17.8
2021-01-01,Sabah,P.167 Kudat,N.02 Bengkoka,both,overall,noncitizen,0.6
2021-01-01,Sabah,P.167 Kudat,N.02 Bengkoka,female,overall,overall,8.8
2021-01-01,Sabah,P.167 Kudat,N.02 Bengkoka,male,overall,overall,9.6
2022-01-01,Sabah,P.167 Kudat,N.02 Bengkoka,both,overall,overall,18.2
2022-01-01,Sabah,P.167 Kudat,N.02 Bengkoka,both,overall,citizen,17.7
2022-01-01,Sabah,P.167 Kudat,N.02 Bengkoka,both,overall,noncitizen,0.5
2022-01-01,Sabah,P.167 Kudat,N.02 Bengkoka,female,overall,overall,8.7
2022-01-01,Sabah,P.167 Kudat,N.02 Bengkoka,male,overall,overall,9.5
2020-01-01,Sabah,P.167 Kudat,N.03 Pitas,both,overall,overall,19.362
2020-01-01,Sabah,P.167 Kudat,N.03 Pitas,both,overall,citizen,17.976
2020-01-01,Sabah,P.167 Kudat,N.03 Pitas,both,overall,noncitizen,1.386
2020-01-01,Sabah,P.167 Kudat,N.03 Pitas,female,overall,overall,9.415
2020-01-01,Sabah,P.167 Kudat,N.03 Pitas,male,overall,overall,9.947
2021-01-01,Sabah,P.167 Kudat,N.03 Pitas,both,overall,overall,19.3
2021-01-01,Sabah,P.167 Kudat,N.03 Pitas,both,overall,citizen,18.0
2021-01-01,Sabah,P.167 Kudat,N.03 Pitas,both,overall,noncitizen,1.3
2021-01-01,Sabah,P.167 Kudat,N.03 Pitas,female,overall,overall,9.4
2021-01-01,Sabah,P.167 Kudat,N.03 Pitas,male,overall,overall,9.9
2022-01-01,Sabah,P.167 Kudat,N.03 Pitas,both,overall,overall,19.2
2022-01-01,Sabah,P.167 Kudat,N.03 Pitas,both,overall,citizen,18.0
2022-01-01,Sabah,P.167 Kudat,N.03 Pitas,both,overall,noncitizen,1.2
2022-01-01,Sabah,P.167 Kudat,N.03 Pitas,female,overall,overall,9.3
2022-01-01,Sabah,P.167 Kudat,N.03 Pitas,male,overall,overall,9.9
2020-01-01,Sabah,P.167 Kudat,N.04 Tanjong Kapor,both,overall,overall,45.362
2020-01-01,Sabah,P.167 Kudat,N.04 Tanjong Kapor,both,overall,citizen,41.099
2020-01-01,Sabah,P.167 Kudat,N.04 Tanjong Kapor,both,overall,noncitizen,4.263
2020-01-01,Sabah,P.167 Kudat,N.04 Tanjong Kapor,female,overall,overall,22.416
2020-01-01,Sabah,P.167 Kudat,N.04 Tanjong Kapor,male,overall,overall,22.946
2021-01-01,Sabah,P.167 Kudat,N.04 Tanjong Kapor,both,overall,overall,45.3
2021-01-01,Sabah,P.167 Kudat,N.04 Tanjong Kapor,both,overall,citizen,41.2
2021-01-01,Sabah,P.167 Kudat,N.04 Tanjong Kapor,both,overall,noncitizen,4.0
2021-01-01,Sabah,P.167 Kudat,N.04 Tanjong Kapor,female,overall,overall,22.3
2021-01-01,Sabah,P.167 Kudat,N.04 Tanjong Kapor,male,overall,overall,22.9
2022-01-01,Sabah,P.167 Kudat,N.04 Tanjong Kapor,both,overall,overall,45.0
2022-01-01,Sabah,P.167 Kudat,N.04 Tanjong Kapor,both,overall,citizen,41.3
2022-01-01,Sabah,P.167 Kudat,N.04 Tanjong Kapor,both,overall,noncitizen,3.7
2022-01-01,Sabah,P.167 Kudat,N.04 Tanjong Kapor,female,overall,overall,22.2
2022-01-01,Sabah,P.167 Kudat,N.04 Tanjong Kapor,male,overall,overall,22.8
2020-01-01,Sabah,P.168 Kota Marudu,N.05 Matunggong,both,overall,overall,34.457
2020-01-01,Sabah,P.168 Kota Marudu,N.05 Matunggong,both,overall,citizen,33.116
2020-01-01,Sabah,P.168 Kota Marudu,N.05 Matunggong,both,overall,noncitizen,1.341
2020-01-01,Sabah,P.168 Kota Marudu,N.05 Matunggong,female,overall,overall,16.94
2020-01-01,Sabah,P.168 Kota Marudu,N.05 Matunggong,male,overall,overall,17.517
2021-01-01,Sabah,P.168 Kota Marudu,N.05 Matunggong,both,overall,overall,34.4
2021-01-01,Sabah,P.168 Kota Marudu,N.05 Matunggong,both,overall,citizen,33.1
2021-01-01,Sabah,P.168 Kota Marudu,N.05 Matunggong,both,overall,noncitizen,1.3
2021-01-01,Sabah,P.168 Kota Marudu,N.05 Matunggong,female,overall,overall,16.9
2021-01-01,Sabah,P.168 Kota Marudu,N.05 Matunggong,male,overall,overall,17.5
2022-01-01,Sabah,P.168 Kota Marudu,N.05 Matunggong,both,overall,overall,34.2
2022-01-01,Sabah,P.168 Kota Marudu,N.05 Matunggong,both,overall,citizen,33.0
2022-01-01,Sabah,P.168 Kota Marudu,N.05 Matunggong,both,overall,noncitizen,1.2
2022-01-01,Sabah,P.168 Kota Marudu,N.05 Matunggong,female,overall,overall,16.8
2022-01-01,Sabah,P.168 Kota Marudu,N.05 Matunggong,male,overall,overall,17.4
2020-01-01,Sabah,P.168 Kota Marudu,N.06 Bandau,both,overall,overall,35.063
2020-01-01,Sabah,P.168 Kota Marudu,N.06 Bandau,both,overall,citizen,33.787
2020-01-01,Sabah,P.168 Kota Marudu,N.06 Bandau,both,overall,noncitizen,1.276
2020-01-01,Sabah,P.168 Kota Marudu,N.06 Bandau,female,overall,overall,16.992
2020-01-01,Sabah,P.168 Kota Marudu,N.06 Bandau,male,overall,overall,18.071
2021-01-01,Sabah,P.168 Kota Marudu,N.06 Bandau,both,overall,overall,35.0
2021-01-01,Sabah,P.168 Kota Marudu,N.06 Bandau,both,overall,citizen,33.8
2021-01-01,Sabah,P.168 Kota Marudu,N.06 Bandau,both,overall,noncitizen,1.2
2021-01-01,Sabah,P.168 Kota Marudu,N.06 Bandau,female,overall,overall,16.9
2021-01-01,Sabah,P.168 Kota Marudu,N.06 Bandau,male,overall,overall,18.1
2022-01-01,Sabah,P.168 Kota Marudu,N.06 Bandau,both,overall,overall,34.8
2022-01-01,Sabah,P.168 Kota Marudu,N.06 Bandau,both,overall,citizen,33.7
2022-01-01,Sabah,P.168 Kota Marudu,N.06 Bandau,both,overall,noncitizen,1.1
2022-01-01,Sabah,P.168 Kota Marudu,N.06 Bandau,female,overall,overall,16.8
2022-01-01,Sabah,P.168 Kota Marudu,N.06 Bandau,male,overall,overall,17.9
2020-01-01,Sabah,P.168 Kota Marudu,N.07 Tandek,both,overall,overall,30.478
2020-01-01,Sabah,P.168 Kota Marudu,N.07 Tandek,both,overall,citizen,29.289
2020-01-01,Sabah,P.168 Kota Marudu,N.07 Tandek,both,overall,noncitizen,1.189
2020-01-01,Sabah,P.168 Kota Marudu,N.07 Tandek,female,overall,overall,14.838
2020-01-01,Sabah,P.168 Kota Marudu,N.07 Tandek,male,overall,overall,15.64
2021-01-01,Sabah,P.168 Kota Marudu,N.07 Tandek,both,overall,overall,30.4
2021-01-01,Sabah,P.168 Kota Marudu,N.07 Tandek,both,overall,citizen,29.3
2021-01-01,Sabah,P.168 Kota Marudu,N.07 Tandek,both,overall,noncitizen,1.1
2021-01-01,Sabah,P.168 Kota Marudu,N.07 Tandek,female,overall,overall,14.8
2021-01-01,Sabah,P.168 Kota Marudu,N.07 Tandek,male,overall,overall,15.6
2022-01-01,Sabah,P.168 Kota Marudu,N.07 Tandek,both,overall,overall,30.2
2022-01-01,Sabah,P.168 Kota Marudu,N.07 Tandek,both,overall,citizen,29.2
2022-01-01,Sabah,P.168 Kota Marudu,N.07 Tandek,both,overall,noncitizen,1.0
2022-01-01,Sabah,P.168 Kota Marudu,N.07 Tandek,female,overall,overall,14.7
2022-01-01,Sabah,P.168 Kota Marudu,N.07 Tandek,male,overall,overall,15.5
2020-01-01,Sabah,P.169 Kota Belud,N.08 Pintasan,both,overall,overall,19.371
2020-01-01,Sabah,P.169 Kota Belud,N.08 Pintasan,both,overall,citizen,18.604
2020-01-01,Sabah,P.169 Kota Belud,N.08 Pintasan,both,overall,noncitizen,0.767
2020-01-01,Sabah,P.169 Kota Belud,N.08 Pintasan,female,overall,overall,9.771
2020-01-01,Sabah,P.169 Kota Belud,N.08 Pintasan,male,overall,overall,9.6
2021-01-01,Sabah,P.169 Kota Belud,N.08 Pintasan,both,overall,overall,19.3
2021-01-01,Sabah,P.169 Kota Belud,N.08 Pintasan,both,overall,citizen,18.6
2021-01-01,Sabah,P.169 Kota Belud,N.08 Pintasan,both,overall,noncitizen,0.7
2021-01-01,Sabah,P.169 Kota Belud,N.08 Pintasan,female,overall,overall,9.7
2021-01-01,Sabah,P.169 Kota Belud,N.08 Pintasan,male,overall,overall,9.6
2022-01-01,Sabah,P.169 Kota Belud,N.08 Pintasan,both,overall,overall,19.2
2022-01-01,Sabah,P.169 Kota Belud,N.08 Pintasan,both,overall,citizen,18.5
2022-01-01,Sabah,P.169 Kota Belud,N.08 Pintasan,both,overall,noncitizen,0.7
2022-01-01,Sabah,P.169 Kota Belud,N.08 Pintasan,female,overall,overall,9.7
2022-01-01,Sabah,P.169 Kota Belud,N.08 Pintasan,male,overall,overall,9.5
2020-01-01,Sabah,P.169 Kota Belud,N.09 Tempasuk,both,overall,overall,20.188
2020-01-01,Sabah,P.169 Kota Belud,N.09 Tempasuk,both,overall,citizen,19.844
2020-01-01,Sabah,P.169 Kota Belud,N.09 Tempasuk,both,overall,noncitizen,0.344
2020-01-01,Sabah,P.169 Kota Belud,N.09 Tempasuk,female,overall,overall,10.168
2020-01-01,Sabah,P.169 Kota Belud,N.09 Tempasuk,male,overall,overall,10.02
2021-01-01,Sabah,P.169 Kota Belud,N.09 Tempasuk,both,overall,overall,20.2
2021-01-01,Sabah,P.169 Kota Belud,N.09 Tempasuk,both,overall,citizen,19.8
2021-01-01,Sabah,P.169 Kota Belud,N.09 Tempasuk,both,overall,noncitizen,0.3
2021-01-01,Sabah,P.169 Kota Belud,N.09 Tempasuk,female,overall,overall,10.1
2021-01-01,Sabah,P.169 Kota Belud,N.09 Tempasuk,male,overall,overall,10.0
2022-01-01,Sabah,P.169 Kota Belud,N.09 Tempasuk,both,overall,overall,20.0
2022-01-01,Sabah,P.169 Kota Belud,N.09 Tempasuk,both,overall,citizen,19.7
2022-01-01,Sabah,P.169 Kota Belud,N.09 Tempasuk,both,overall,noncitizen,0.3
2022-01-01,Sabah,P.169 Kota Belud,N.09 Tempasuk,female,overall,overall,10.1
2022-01-01,Sabah,P.169 Kota Belud,N.09 Tempasuk,male,overall,overall,9.9
2020-01-01,Sabah,P.169 Kota Belud,N.10 Usukan,both,overall,overall,34.458
2020-01-01,Sabah,P.169 Kota Belud,N.10 Usukan,both,overall,citizen,32.453
2020-01-01,Sabah,P.169 Kota Belud,N.10 Usukan,both,overall,noncitizen,2.005
2020-01-01,Sabah,P.169 Kota Belud,N.10 Usukan,female,overall,overall,16.993
2020-01-01,Sabah,P.169 Kota Belud,N.10 Usukan,male,overall,overall,17.465
2021-01-01,Sabah,P.169 Kota Belud,N.10 Usukan,both,overall,overall,34.4
2021-01-01,Sabah,P.169 Kota Belud,N.10 Usukan,both,overall,citizen,32.5
2021-01-01,Sabah,P.169 Kota Belud,N.10 Usukan,both,overall,noncitizen,1.9
2021-01-01,Sabah,P.169 Kota Belud,N.10 Usukan,female,overall,overall,16.9
2021-01-01,Sabah,P.169 Kota Belud,N.10 Usukan,male,overall,overall,17.5
2022-01-01,Sabah,P.169 Kota Belud,N.10 Usukan,both,overall,overall,34.2
2022-01-01,Sabah,P.169 Kota Belud,N.10 Usukan,both,overall,citizen,32.4
2022-01-01,Sabah,P.169 Kota Belud,N.10 Usukan,both,overall,noncitizen,1.7
2022-01-01,Sabah,P.169 Kota Belud,N.10 Usukan,female,overall,overall,16.8
2022-01-01,Sabah,P.169 Kota Belud,N.10 Usukan,male,overall,overall,17.3
2020-01-01,Sabah,P.169 Kota Belud,N.11 Kadamaian,both,overall,overall,33.226
2020-01-01,Sabah,P.169 Kota Belud,N.11 Kadamaian,both,overall,citizen,32.269
2020-01-01,Sabah,P.169 Kota Belud,N.11 Kadamaian,both,overall,noncitizen,0.957
2020-01-01,Sabah,P.169 Kota Belud,N.11 Kadamaian,female,overall,overall,16.366
2020-01-01,Sabah,P.169 Kota Belud,N.11 Kadamaian,male,overall,overall,16.86
2021-01-01,Sabah,P.169 Kota Belud,N.11 Kadamaian,both,overall,overall,33.2
2021-01-01,Sabah,P.169 Kota Belud,N.11 Kadamaian,both,overall,citizen,32.299
2021-01-01,Sabah,P.169 Kota Belud,N.11 Kadamaian,both,overall,noncitizen,0.9
2021-01-01,Sabah,P.169 Kota Belud,N.11 Kadamaian,female,overall,overall,16.3
2021-01-01,Sabah,P.169 Kota Belud,N.11 Kadamaian,male,overall,overall,16.9
2022-01-01,Sabah,P.169 Kota Belud,N.11 Kadamaian,both,overall,overall,33.0
2022-01-01,Sabah,P.169 Kota Belud,N.11 Kadamaian,both,overall,citizen,32.1
2022-01-01,Sabah,P.169 Kota Belud,N.11 Kadamaian,both,overall,noncitizen,0.8
2022-01-01,Sabah,P.169 Kota Belud,N.11 Kadamaian,female,overall,overall,16.2
